   3.6557268495562800e+00	   6.3556183964609856e+00	   4.2435821781563028e+01	
   6.7934174541951968e+00	  -9.4272943781891136e+00	   3.7303704069999455e+01	
   2.2499400248260712e-01	  -1.1013702088709628e+01	   2.9453714505588881e+01	
  -1.6330062503098735e+00	   1.4158135279281973e+01	   6.6011541020828179e+00	
  -9.2487424166414272e+00	   1.0662381115950097e+00	   1.9701564250348859e+01	
   9.1638027112610432e-01	   1.4042130579035748e+01	   1.6354762576461660e+01	
   1.2145746283034285e+01	  -2.3657394675151515e+00	   2.0596312151704577e+01	
   8.8514634241826684e+00	  -7.8636629664779267e+00	   2.1787192524481569e+01	
  -7.0486407332859793e+00	  -7.4224227724552119e+00	   3.4839207619027015e+01	
   8.5515088071007099e+00	   1.0378843920306299e+01	   2.3093326555977679e+01	
  -7.0755079249076038e+00	  -7.3912794294742827e+00	   2.1861841291363106e+01	
   1.2453593920188045e+01	  -9.5294200823311948e-01	   3.3027678901182675e+01	
  -8.7577020370134484e+00	   2.6017592184694047e+00	   7.7011815421937326e+00	
   3.6791117607953838e+00	   6.3374853571094816e+00	   7.1607412508391199e+00	
  -9.3281654513272656e+00	  -2.6744990769608430e+00	   1.1985689089708837e+01	
   1.0226763693168518e+01	   8.4341472813847762e+00	   2.5851595497342959e+01	
   1.0255861339672013e+01	  -6.2649526878836852e+00	   4.6257260738994582e+01	
  -8.9164246552196103e-01	   1.4171978468572336e+01	   1.2396670893119225e+01	
  -6.3833410014986081e+00	   1.3119491516769495e+01	   1.5335343671384408e+01	
   1.2292767561113852e+01	   3.7976073636471446e+00	   2.8529352678140956e+01	
   1.0845618947029150e+01	  -5.3784556943273492e+00	   1.6364458563000433e+01	
  -6.4871184881306130e+00	   5.7911751588908089e+00	   4.4617085048424556e+01	
  -2.7747146851323277e+00	   1.4060838609987350e+01	   8.3412717392384188e+00	
   6.0772718661018628e+00	   2.8819858891893944e+00	   4.4670213793813105e+01	
  -8.6774025618598536e+00	   2.7870559340329120e+00	   4.4458015499842304e+01	
  -8.2189554990883380e+00	  -5.7593460135683427e+00	   1.2325419548053596e+01	
   6.8733464410825631e+00	  -9.3790987147410725e+00	   8.2497421069733310e+00	
  -9.3247642320609980e-01	  -1.0870077631745081e+01	   7.8550403263949340e+00	
   8.7649764262336216e+00	  -7.9450669127181621e+00	   1.5119306645692868e+01	
   4.9662418034269695e+00	   5.0404581488089404e+00	   1.4166741109510200e+01	
  -4.3268534317046532e+00	  -9.6482027020863139e+00	   7.7797473200821639e+00	
   6.2553759173600119e+00	   2.1483175120341005e+00	   2.2853132955264048e+01	
   3.9751300684672044e+00	   6.0941379159621851e+00	   2.2249434486445917e+01	
   8.2547160577076255e+00	   1.0654395656564658e+01	   2.3463997761115181e+01	
   4.2348350366781258e+00	   5.8574871926555137e+00	   3.9917663425268010e+01	
  -1.6900997906815973e+00	   1.4155461797396015e+01	   4.5840812469271988e+01	
  -9.4541326062394919e+00	  -3.3313160108178169e-01	   5.5185815033274501e+00	
  -5.8089794101288499e+00	   6.3361639982483950e+00	   3.0727557833300441e+01	
  -6.2887199873433497e+00	   5.9625126348535540e+00	   1.0626576103131273e+00	
  -6.4535662199529620e+00	  -8.0531908610613492e+00	   3.3361840319956592e+01	
   6.3889233994266377e+00	  -9.6580566262710850e+00	   2.9564974702780482e+01	
  -7.3481939088817594e+00	   4.9070298834909307e+00	   3.0282709200836678e+01	
   1.2594264363587309e+01	   1.5394314340284048e+00	   2.5961137682812719e+01	
   1.0639786383128770e+01	  -5.7075758182776344e+00	   4.7229627256746035e+01	
   2.3149807949553671e+00	   7.1779264358857713e+00	   3.2124617320048401e+01	
  -4.5764945935812609e+00	   7.0772085764743089e+00	   2.0772828123378336e+01	
  -7.7657838719271508e+00	   1.2474222895816641e+01	   4.3886626103348831e+01	
   8.2308278167397813e+00	  -8.4134638200435994e+00	   2.5290464974236031e+01	
  -3.8800024851483221e+00	   7.3802320231306320e+00	   1.8702622885900620e+01	
  -5.5396945293744881e+00	  -8.8443134567482602e+00	   1.9778232650945789e+01	
   6.2979616469860149e+00	   1.8849814569626935e+00	   2.7346493698476465e+01	
  -4.5878382315192212e-01	   7.8986873215499616e+00	   2.7904586826604025e+00	
   1.5836678505989563e+00	   1.3934294820297842e+01	   2.3121648690196256e+01	
  -9.4156372387107918e+00	   8.2652217166961264e-02	   3.4840400892481320e+01	
  -2.4038674330489109e+00	   1.4102590448719937e+01	   4.5189625673736984e+00	
  -9.4112316322743919e+00	   1.2026289401936412e-01	   1.2565479874194994e+01	
   6.0347211799951799e+00	  -1.0060140554274493e+00	   2.8737224149439417e+01	
   1.0212985852597537e+01	  -6.3232162682168767e+00	   3.8959986332897138e+01	
  -3.5712603626225357e+00	   1.3937741690186440e+01	   6.4746936235193857e+00	
   1.1473823827968992e+01	  -4.1930922676147988e+00	   3.9637952667219416e+00	
   7.2904110039790284e+00	   1.1445296299924328e+01	   1.0618708163927636e+01	
   1.2598872928329778e+01	   5.7527813777254233e-01	   4.9444174235839506e+00	
   1.0820442002308393e+01	  -5.4200035862239355e+00	   1.0434678068799283e+01	
  -9.4769303719693401e+00	  -1.0776060155943186e+00	   3.7497707336583190e+01	
   5.6599187604365264e+00	   3.9290481831174646e+00	   4.0074632859635152e+01	
   1.2543397033829915e+01	  -2.5555205283236399e-01	   1.8067621972307933e+01	
   1.1172229776289713e+01	   6.8748240578058084e+00	   2.5440743369454381e+01	
   3.6180761451352987e+00	  -4.0624038460008993e+00	   1.9787409445502679e+01	
   9.2888423639336999e+00	  -7.4254340976127837e+00	   3.3304889241135392e+01	
  -4.9537032185537759e+00	   6.8802113646667831e+00	   2.8377714154061671e+01	
  -6.8007586350413387e+00	  -7.6982898092960026e+00	   1.5158898997536143e+01	
   1.2017663147018116e+01	  -2.7932089941145932e+00	   3.8459238448395347e+01	
  -4.1595629733613251e+00	  -9.7410728295522713e+00	   3.4385608687018059e+00	
   1.2391460749967161e+01	   3.3180241834596811e+00	   3.8610879571714008e+01	
  -8.7859223650038096e+00	   2.5338319194701704e+00	   2.9220885960725244e+01	
   6.2799681410159964e+00	  -2.0003695260906579e-02	   3.7548435350911220e+01	
  -3.4852696276326189e+00	   7.5195637920494827e+00	   3.9266370872514358e+01	
   6.3241122698174514e+00	   1.6743261327305261e+00	   4.8922772047230204e+01	
  -6.3020865311800049e+00	   5.9512964430886477e+00	   1.2604123898611697e+01	
  -7.2086870359887403e+00	   5.0681530380571438e+00	   2.7514006580964105e+00	
   9.4513520622988523e+00	  -7.2503577976869007e+00	   3.2538389536115723e+01	
   6.1425552462139814e+00	  -9.7882659877635696e+00	   1.3119368206158841e+01	
  -9.0038634557188129e+00	  -3.9693882237406930e+00	   2.9004798348547379e+01	
  -8.9211378470566043e+00	  -4.2132238860300593e+00	   1.1572096653675271e+01	
   3.7487460217237474e+00	   6.2825758463078163e+00	   1.7407574320089303e+01	
   2.1417933126090463e-01	   1.4120375746206637e+01	   3.9332874296228667e+01	
  -9.3761990260116850e+00	   3.8255434204505356e-01	   1.6533196211082914e+00	
   6.2605948057781040e+00	  -1.3265247025302987e-01	   2.9514358379860091e+00	
  -8.3225475979016458e-02	  -1.0987684811649270e+01	   3.8959663750565078e+01	
  -9.4765166935013667e+00	  -1.1159728302203094e+00	   4.0503489284437488e-01	
  -8.0560854897546488e+00	  -6.0385520269154416e+00	   2.2830939733019996e+01	
  -5.0133120003206741e+00	   6.8468166900714333e+00	   1.3670036536274765e+01	
   6.2465588639031209e+00	  -2.0737010342223011e-01	   4.7565983694647649e+01	
   4.2475993268706773e+00	  -3.6155198738726049e+00	   3.5723328470502956e+01	
   1.2325945658354014e+01	   3.6464201111917798e+00	   3.7213342462458307e+01	
   2.8386295123874494e+00	  -4.4520312770018799e+00	   4.1179201099636877e+01	
   6.6123759999689096e+00	  -9.5332516821405253e+00	   3.3048392854080646e+01	
   6.0621099603222133e+00	   1.2261260409475128e+01	   1.0324869360299438e+01	
  -2.2611420259891153e+00	   1.4116049473500219e+01	   4.1070246632807610e+01	
  -2.8766953919215621e+00	  -1.0330963150747236e+01	   2.3630390877708751e+00	
  -8.0665437428656812e+00	  -6.0212314392019950e+00	   4.6022972733475513e+01	
  -4.2782097660692475e+00	   1.3789589014815116e+01	   4.4104732216352707e+00	
   5.6422899541068094e+00	  -1.0029886742819452e+01	   1.4814027426293253e+01	
   1.1778488192294125e+01	   5.5110100620474158e+00	   4.2959161131206557e+01	
  -4.3268534317046532e+00	  -9.6482027020863139e+00	   4.0266896944827039e+01	
   5.6221386036152579e+00	   4.0036435308027967e+00	   2.6660244209144672e+01	
  -4.5313581694097262e+00	   1.3727444377615365e+01	   2.5454815301153182e+01	
  -8.1182786604266628e+00	  -5.9343649695364267e+00	   3.2798056310492868e+01	
   2.1620938069276701e+00	  -4.6697608472003163e+00	   2.0839460018944962e+01	
  -7.5111238838803871e+00	  -6.8476210468309073e+00	   9.5090124046092352e+00	
  -9.0499144553930275e+00	   1.8041708206454012e+00	   3.0403525326864301e+01	
   1.1243626504133557e+01	   6.7340997197506223e+00	   1.3630634923223869e+01	
  -6.0224520965369155e-01	   7.9070981217795175e+00	   2.3799783201219782e+01	
  -6.7317355718613285e+00	   5.5647544591416471e+00	   4.4965422434734554e+00	
   6.3358314270397944e+00	   4.2395769616188284e-01	   4.0218338244653310e+01	
   4.9029854902130049e-01	  -1.1029107277238154e+01	   1.3962331630132669e+01	
   4.6665752890260039e+00	   1.2978533779739985e+01	   2.9778311393131762e+01	
   6.3380748889426224e+00	   4.4958058471754092e-01	   4.7691421882138393e+01	
  -1.4902991961060423e+00	   1.4163812068298762e+01	   1.9494997682510132e+01	
  -9.3135314040701065e+00	   7.5396868993341326e-01	   9.0318748753111127e+00	
  -8.1536026703680040e+00	   3.7866691819814116e+00	   2.0346817593327433e+00	
   1.0692185776871396e+01	  -5.6260010054095293e+00	   1.1222766816482366e+01	
  -9.4407263691998153e+00	  -1.8276054338656580e+00	   1.5631507410643405e+01	
  -2.5180173331200040e+00	   1.4090783679771230e+01	   3.7684331999099626e+01	
   1.1522014247630096e+01	   6.1402217938287054e+00	   2.2036687943481294e+01	
   3.7024101317900602e+00	   6.3192669840748383e+00	   2.7858221019449259e+00	
   5.9197308532145492e+00	   1.2343941292208893e+01	   4.8738786580586002e+01	
   5.9352844854734697e+00	  -9.8920015202434097e+00	   9.8055052026565317e+00	
   1.2605789521937290e+01	   1.0566790092625185e+00	   5.8497676928351536e+00	
   3.8447206924709199e+00	   1.3311906655204803e+01	   4.0006195639022756e+01	
   4.0958065442057663e+00	   5.9870597752520576e+00	   2.4391956612807700e+01	
   3.6674301033669292e+00	   6.3465625685813603e+00	   2.8836945161106442e+01	
  -2.9970993872783018e+00	  -1.0284179075783154e+01	   9.9713669071119551e+00	
  -8.2448585880679448e-01	  -1.0888830197437539e+01	   4.2951229222264175e+01	
   1.0287696519889650e+01	   8.3470236800101603e+00	   1.6825111356852307e+01	
  -2.2025561057248741e+00	  -1.0562804864293106e+01	   7.4983065581092339e+00	
   8.0841601437868338e+00	  -8.5324598311160216e+00	   1.5246553853853042e+01	
   8.8203234338537602e+00	   1.0114261936602698e+01	   3.4023119943992846e+01	
   5.4523062434127816e+00	  -1.0113973335343633e+01	   3.2454197411394155e+01	
  -9.4645795458363562e+00	  -5.0420037736606071e-01	   5.9501533543310048e+00	
  -8.9277362814341004e+00	  -4.1945227248359558e+00	   2.5851251879294342e+01	
  -9.2259339768905824e-01	   7.9164209983136038e+00	   1.5341429709027876e+01	
   1.2569917211304661e+01	   4.5621277347788210e-02	   4.1257904654959056e+01	
   1.7746895723390281e+00	  -4.7492501431100802e+00	   2.7173599407990800e+01	
  -4.3345342851460327e+00	   1.3776181493102273e+01	   3.7445745135331251e+01	
   9.4739656637421703e+00	   9.4028229060338244e+00	   4.9249710737624838e+01	
   6.0147993912125770e+00	   3.0766417216615927e+00	   1.4138563716981768e+01	
  -1.1261151922884893e+00	  -1.0833629519865308e+01	   2.3044698028229952e+01	
  -7.1256898696618718e+00	   5.1603631540229982e+00	   1.4825042882733571e+01	
   1.0407341951367208e+01	   8.1714782938775645e+00	   4.7299936624385040e+01	
   1.2850433612201320e+00	   7.5778136398161751e+00	   6.1725372310852809e+00	
   3.0820523528808303e+00	   6.7562141243526126e+00	   3.3512420048144755e+01	
   6.0447294344065519e+00	   2.9859353751913402e+00	   1.1788661154920815e+01	
  -6.0252252219413993e+00	  -8.4473686450208394e+00	   1.0127175538245924e+01	
  -1.8480219218683864e+00	  -1.0665073416357428e+01	   1.1258872767446100e+01	
  -8.4133274368029554e+00	   3.3289976631320455e+00	   2.9741248066363597e+00	
  -7.5396545278462002e+00	   4.6723130889023610e+00	   5.6546599354971443e+00	
   5.6316555036266482e+00	   1.2504329341810848e+01	   1.8974783478574553e+00	
  -6.4535662199529620e+00	  -8.0531908610613492e+00	   1.9336519058984017e+01	
  -9.9007501497627413e+00	   1.1089323805894255e+01	   1.3323044568069522e+00	
   2.2231460350793784e+00	  -4.6543082951939097e+00	   4.1862632092607285e+01	
   6.3068879521910794e+00	   1.8191372566431079e+00	   4.0348877328777121e+01	
   2.6977730558117088e+00	  -1.0909384241988011e+01	   2.4472637103570239e+01	
   1.2566250278734037e+01	   1.9973807679600664e+00	   3.9711578973373662e+01	
   7.7868687509790313e-01	  -1.1038568872392394e+01	   7.6652505293307538e+00	
   1.2575704220646148e+01	   1.8701495541326763e+00	   4.3540344978433716e+01	
   1.2605381121671616e+01	   8.7912614419367185e-01	   2.7478233410150832e+01	
  -1.0134157445550482e+01	   1.0903753888858354e+01	   1.7047619142536995e+01	
   1.1061837589542025e+01	   7.0845074029600017e+00	   3.2640334472019099e+01	
  -8.7104276148859885e+00	   1.1925698082956467e+01	   1.7594181927179772e+01	
   1.2553748980018431e+00	   7.5868395175769248e+00	   3.9736796366466514e+01	
  -8.7354444374616751e+00	   1.1909866098324526e+01	   4.2717382113345764e+01	
   1.0317885979479533e+01	   8.3032984358301682e+00	   3.8228305247004485e+01	
   1.2524467460114430e+01	   2.4298721860490544e+00	   1.7965725272132083e+01	
  -3.9960376347254534e+00	   1.3853173182410512e+01	   4.9394818451068687e+01	
   5.7900498946262591e+00	   3.6528123710010680e+00	   3.4021009577089480e+01	
   3.2096584224505831e+00	  -1.0817890219963967e+01	   4.4994873512776522e+01	
   5.6627665793297499e+00	  -1.8714621738165180e+00	   1.4250935507014498e+01	
  -1.7849875137674003e+00	  -1.0681887453802089e+01	   2.9907628723669482e+01	
   3.8424367551794734e+00	  -3.9183955622736515e+00	   1.6919014235389113e+01	
  -8.6771650622760210e-01	  -1.0881457809724770e+01	   4.3416261553838446e+01	
   5.2611263987986652e+00	  -1.0194475612598414e+01	   3.3159511216393668e+01	
   4.5046962994643671e+00	  -3.3903916071144398e+00	   2.9426551315869144e+01	
   6.0820594060263311e-01	   1.4080870766178336e+01	   1.2367874798830741e+01	
   1.0392548774158456e+01	   8.1935148731626501e+00	   5.5963342407735750e+00	
  -9.4554460499023438e+00	  -3.5211361431528160e-01	   3.9789337864678870e+01	
  -4.5103920143733589e+00	  -9.5416602264321391e+00	   3.8692621698379313e+01	
   4.1146318305580944e+00	  -1.0595081920351449e+01	   4.9514831897748577e+00	
  -8.3536031051176742e+00	  -5.5115677590108954e+00	   3.3893408242849517e+01	
   5.5216482397241924e+00	  -2.1237835851966489e+00	   2.3491810847450871e+01	
   5.0007459657151676e+00	   4.9949137916868471e+00	   3.5379408129197003e+00	
   4.4308910193487012e+00	   5.6624468893451922e+00	   2.4805188786412529e+01	
  -9.3064553951985847e+00	   7.9087797869149801e-01	   4.6554430093428053e+01	
  -3.0061733160816018e+00	   7.6591713646894553e+00	   4.8218008650033518e+01	
   6.9368111625273547e+00	   1.1700216019178274e+01	   3.4832401136279458e+01	
  -2.2318326621847127e+00	   7.8197408504377881e+00	   1.1475959461265859e+01	
  -8.2581786742911110e+00	  -5.6888723824219793e+00	   2.4016062401851684e+01	
   4.1060562167557721e+00	  -3.7280582539495382e+00	   2.6572508747118484e+01	
  -2.3451171420643044e+00	   7.8011371985112632e+00	   1.6148840170499927e+01	
  -8.5922937405221038e+00	  -5.0253959323206256e+00	   2.1755924898388226e+01	
   1.2492922245261974e+01	   2.6840599422960936e+00	   1.3118576701053689e+01	
   6.2326109595940631e+00	   2.2667122945684945e+00	   2.8212604357069328e+01	
   8.3546421781654914e+00	   1.0563473769306107e+01	   1.4872871157677503e+01	
   1.2384917007203747e+01	  -1.3474400634816446e+00	   2.0229123443026040e+01	
   4.1282375478382862e+00	   5.9574456563713731e+00	   8.6389585175917460e+00	
   3.5302625765050837e+00	   1.3423548194904640e+01	   5.0177946315232678e+00	
   5.5234215577744790e+00	   4.1886081572656266e+00	   8.7777140925455459e+00	
  -3.3146709728828569e+00	  -1.0152603426783093e+01	   9.3173395090660183e+00	
   5.2824255786195664e+00	  -1.0185708419464291e+01	   2.3200081454185952e+01	
  -8.8849432365027248e+00	   1.1813776182242684e+01	   4.0222228242356962e+01	
   1.1674812434180564e+00	   1.4005424075916697e+01	   4.7612862270390455e+00	
  -7.7971224507117585e+00	   4.3284645647858415e+00	   4.1989922681542687e+01	
   1.2240848050621048e+01	  -2.0052069722616817e+00	   4.1524876126605378e+01	
   1.4452778823379577e+00	   1.3959381356020929e+01	   1.9017924697968859e+01	
  -3.4612297177757939e-01	  -1.0958535252870607e+01	   9.0773399152949601e+00	
  -2.3182364419459462e+00	   1.4110839089126975e+01	   1.0655385554963608e+01	
   2.6131326532597456e+00	   7.0279116198532039e+00	   2.4767418907254875e+01	
   4.5712997772686306e+00	  -3.3273013609145421e+00	   2.8328563970602520e+01	
   1.2595332330012997e+01	   1.5140011547318502e+00	   4.9341445224462497e+01	
  -1.1777784601491212e-02	   1.4137995094205891e+01	   1.4082338655529576e+01	
  -7.1414050392021178e-01	   7.9118353964589403e+00	   4.0964944507763398e+01	
  -8.4452456624906809e+00	  -5.3327262915119080e+00	   1.8785286492440893e+01	
  -3.8001783869575068e-01	   1.4158901173547084e+01	   3.8770648989056888e+01	
   5.1264687808630507e+00	   4.8221117613382329e+00	   1.8188022724175381e+00	
   1.0623625631556042e+01	   7.8378174538927281e+00	   4.4839626159858184e+01	
   1.1024164786813328e+01	   7.1540166866722510e+00	   1.5250791770930405e+01	
  -2.1610882264745599e+00	  -1.0575449573299144e+01	   4.1151070164811188e+00	
   6.0612224927766514e+00	   2.9339969142891738e+00	   3.6035576513786992e+01	
  -9.8772227027004487e+00	   1.1107608549154889e+01	   6.1084507982100371e+00	
   2.2028014804624538e+00	  -4.6595473640335952e+00	   4.1641208095544002e+01	
  -1.4183290244801944e-01	   7.8707221668524907e+00	   4.1899742783640207e+01	
   6.2211907482947906e+00	  -3.3118827474912871e-01	   4.5341273761588937e+01	
  -3.6655405358023430e+00	  -9.9929249261860207e+00	   2.0659222601745860e+01	
   1.2000829438626448e+01	   4.8717960533048581e+00	   3.8732686818421911e+01	
   1.2590752332842870e+01	   1.6157325561527380e+00	   3.4882541381845911e+01	
  -4.5032711186135348e+00	   1.3734579179292725e+01	   3.2917734271400271e+01	
  -6.8707049266230040e+00	  -7.6224705844810172e+00	   1.9352792914630299e+01	
   6.3535816809933179e+00	   6.8124872326201280e-01	   1.0307629876524393e+01	
   1.0392548774158456e+01	   8.1935148731626501e+00	   2.7297607148660813e+01	
  -7.1495233066931094e+00	   5.1341523630539072e+00	   1.8618667814513085e+01	
   1.2062035785860720e+01	  -2.6513756242025290e+00	   2.3958510908227534e+01	
  -4.7836537611156285e+00	   1.3660649058290177e+01	   9.8145382853292329e+00	
  -8.9502555014047136e+00	   2.1029889347247370e+00	   1.8618547094050015e+01	
   1.8383343390746087e+00	   7.3846209691343754e+00	   1.7101086910524585e-01	
  -8.9983886603399696e+00	   1.9629318677593146e+00	   1.7473097205950499e+01	
  -9.4109273228533379e+00	  -2.1165450441633715e+00	   5.2847504413630242e-01	
  -9.1743356972041799e+00	  -3.3824323370919216e+00	   2.8112815578898982e+01	
   1.0586766553721974e+01	  -5.7886725539620700e+00	   1.6969438072022268e+01	
   5.0427802643364812e+00	   1.2804804223634912e+01	   3.3940027453343490e+01	
   3.1332285466566417e-01	  -1.1019546487435141e+01	   3.9137208303632264e+01	
   1.0140794844580789e+01	  -6.4196794250276810e+00	   2.3455688661761425e+01	
  -8.9078236877043242e+00	  -4.2505972696520864e+00	   6.6431821506479141e+00	
   6.8932763094660920e+00	  -9.3669440972685187e+00	   2.1829337678186771e+01	
   1.2099089103279029e+01	   4.5490129556767203e+00	   1.2597943384775363e+01	
  -9.4721154810728798e+00	  -1.3080031778323249e+00	   4.6283641046122592e-01	
  -4.4235224146258325e+00	   7.1503086260176802e+00	   1.0510470753244901e+01	
   1.2210332468477933e+01	  -2.1257979699947063e+00	   3.4613729826199195e+00	
  -7.4617095701393046e+00	   4.7698664856462711e+00	   4.2393160546484950e+01	
  -5.3888868188167214e+00	  -8.9580140016626135e+00	   2.5162347329871171e+01	
   1.2515794033368946e+01	  -5.0554496762037704e-01	   2.2369660744637598e+00	
   1.2238970854475253e+00	  -1.1038356395960092e+01	   1.8031538321162617e+00	
   1.8868497502634152e+00	   1.3874285639986329e+01	   1.3778621602379978e+01	
   4.1558576982591395e+00	   1.3192917448078731e+01	   3.9866841093846610e+01	
   1.9966410456547130e+00	   1.3850828875370848e+01	   4.8143366086148953e+00	
   4.3699054202823282e+00	   5.7247472099462291e+00	   3.7548754752359905e+01	
  -5.2186256554947912e+00	  -9.0813337273668981e+00	   8.8217310272033984e+00	
  -5.6059703070090086e+00	  -8.7929676967980122e+00	   1.3181095610709626e+01	
  -8.5051534547291485e+00	   3.1507562126430604e+00	   3.1842750326680641e-01	
   1.0067696740574890e+01	  -6.5153316369788694e+00	   4.8349557036765489e+01	
   8.3745086018651484e+00	   1.0545177176192283e+01	   1.4713992018692881e+01	
   3.2920127098259098e+00	  -4.2451191170972651e+00	   1.7426644875182156e+01	
  -1.2973930965461120e+00	  -1.0798340018402573e+01	   3.1767040989356683e+01	
  -7.7447545172016987e+00	   4.4012772541938174e+00	   4.9367101117296983e+01	
  -9.0933608584271610e+00	   1.6620241569919678e+00	   1.3141137432989250e+01	
   6.0147750017136064e+00	   1.2289003445306747e+01	   2.8780245731973125e+01	
  -9.4534191347593222e-02	   7.8654319199053697e+00	   2.9898757508244184e+01	
  -2.3883286274709947e+00	  -1.0503897865421317e+01	   3.1982392034206679e+01	
  -8.9408157999956703e+00	  -4.1570918717954468e+00	   3.4405851017048469e+01	
  -2.4038674330489109e+00	   1.4102590448719937e+01	   4.1947096450786333e+01	
  -8.0350579450952289e+00	  -6.0731398649267119e+00	   2.7493541720184549e+00	
  -8.8530050048912283e+00	  -4.3996929873993365e+00	   9.5995398483862253e+00	
  -1.0190537715481678e+00	   7.9166819697833928e+00	   2.9835372717008408e+01	
   1.2448250024051678e+01	   2.9886912417808187e+00	   3.3407254851689361e+00	
   2.1335215071515052e+00	   1.3820287333428418e+01	   1.8077017928716579e+01	
  -7.6271766738474742e+00	   4.5592951194145135e+00	   8.4018063551713631e+00	
   1.0071218776341667e+01	   8.6500131999357688e+00	   4.7240849826798737e+01	
  -2.5930914712210118e+00	  -1.0434624124609417e+01	   4.4052428411492642e+01	
  -2.0612816193994195e+00	   1.4132467657331684e+01	   3.7138502696065352e+01	
   5.9680648101114846e+00	  -1.1923080232511107e+00	   3.6350885859254888e+01	
  -2.2480204163940107e+00	   7.8171836493378928e+00	   8.6934697509486814e+00	
   7.8422233330454318e+00	  -8.7204080864738085e+00	   4.4998243025852901e+01	
   6.3310341395913410e+00	   3.7278777250459527e-01	   3.6928327683142079e+01	
   1.0586766553721974e+01	  -5.7886725539620700e+00	   3.6419890738454811e+01	
   1.1203871437363270e+01	  -4.7418161937210810e+00	   2.7371913650949757e+01	
  -9.8772227027004487e+00	   1.1107608549154889e+01	   3.4205638685781096e+01	
  -9.4014847427064101e+00	  -2.1935816904456926e+00	   4.3609729602874822e+01	
   1.2604025873678642e+01	   7.7776331595116088e-01	   6.2953754685616499e+00	
   3.6091789993452443e+00	   1.3396331697546358e+01	   1.5736370840964003e+01	
